# instance   solver  ObjVal  Time(ms)    Creation(ms)    InitialIP(ms)   Calculations(ms)    CPLEX-Separations(ms)   Separation-Iterations   Cuts-added
s_1000_dense_0.gg	F1-CC	102.0	5403	14	5389	0	0	1	0
s_1000_dense_0.gg	F1-CC	102.0	5491	15	5476	0	0	1	0
s_1000_dense_0.gg	F1-T-B	102.0	9590	13	5383	5	4189	2	4
s_1000_dense_0.gg	F1-T-A	102.0	9578	12	5388	6	4172	2	4
s_1000_dense_1.gg	F1-CC	90.0	72405	12	72393	0	0	1	0
s_1000_dense_1.gg	F1-T-B	90.0	129391	12	72121	5	57253	2	3
s_1000_dense_1.gg	F1-T-A	90.0	654741	15	72640	8	582078	2	5
s_1000_dense_2.gg	F1-CC	OutOfTime
s_1000_dense_2.gg	F1-T-B	OutOfTime
s_1000_dense_2.gg	F1-T-A	OutOfTime
s_1000_dense_3.gg	F1-CC	94.0	2189	14	2175	0	0	1	0
s_1000_dense_3.gg	F1-T-B	96.0	13898	12	2180	25	11681	9	18
s_1000_dense_3.gg	F1-T-A	96.0	18165	12	2169	42	15942	9	36
s_1000_dense_4.gg	F1-CC	90.0	56164	12	56152	0	0	1	0
s_1000_dense_4.gg	F1-T-B	90.0	261683	12	56380	11	205280	4	7
s_1000_dense_4.gg	F1-T-A	90.0	260621	12	55508	14	205087	4	7
s_1000_sparse_0.gg	F1-CC	OutOfTime
s_1000_sparse_0.gg	F1-T-B	OutOfTime
s_1000_sparse_0.gg	F1-T-A	OutOfTime
s_1000_sparse_1.gg	F1-CC	OutOfTime
s_1000_sparse_1.gg	F1-T-B	OutOfTime
s_1000_sparse_1.gg	F1-T-A	OutOfTime
s_1000_sparse_2.gg	F1-CC	OutOfTime
s_1000_sparse_2.gg	F1-T-B	OutOfTime
s_1000_sparse_2.gg	F1-T-A	OutOfTime
s_1000_sparse_3.gg	F1-CC	OutOfTime
s_1000_sparse_3.gg	F1-T-B	OutOfTime
s_1000_sparse_3.gg	F1-T-A	OutOfTime
s_1000_sparse_4.gg	F1-CC	OutOfTime
s_1000_sparse_4.gg	F1-T-B	OutOfTime
s_1000_sparse_4.gg	F1-T-A	OutOfTime
s_100_dense_0.gg	F1-CC	22.0	32	2	30	0	0	1	0
s_100_dense_0.gg	F1-T-B	22.0	67	2	65	0	0	1	0
s_100_dense_0.gg	F1-T-A	22.0	31	2	29	0	0	1	0
s_100_dense_1.gg	F1-CC	14.0	10	2	8	0	0	1	0
s_100_dense_1.gg	F1-T-B	14.0	10	2	8	0	0	1	0
s_100_dense_1.gg	F1-T-A	14.0	9	2	7	0	0	1	0
s_100_dense_2.gg	F1-CC	18.0	202	6	196	0	0	1	0
s_100_dense_2.gg	F1-T-B	18.0	192	2	82	0	108	2	2
s_100_dense_2.gg	F1-T-A	18.0	285	6	186	0	93	2	2
s_100_dense_3.gg	F1-CC	18.0	40	2	38	0	0	1	0
s_100_dense_3.gg	F1-T-B	OutOfTime
s_100_dense_3.gg	F1-T-A	OutOfTime
s_100_dense_4.gg	F1-CC	16.0	101	6	95	0	0	1	0
s_100_dense_4.gg	F1-T-B	16.0	74	2	72	0	0	1	0
s_100_dense_4.gg	F1-T-A	16.0	75	2	73	0	0	1	0
s_100_sparse_0.gg	F1-CC	30.0	16	2	14	0	0	1	0
s_100_sparse_0.gg	F1-T-B	36.0	140	2	14	0	124	5	16
s_100_sparse_0.gg	F1-T-A	36.0	377	2	14	0	361	7	33
s_100_sparse_1.gg	F1-CC	26.0	11	2	9	0	0	1	0
s_100_sparse_1.gg	F1-T-B	28.0	211	2	9	0	200	6	13
s_100_sparse_1.gg	F1-T-A	28.0	90	2	8	0	80	5	19
s_100_sparse_2.gg	F1-CC	18.0	56	6	50	0	0	1	0
s_100_sparse_2.gg	F1-T-B	18.0	47	2	21	0	24	2	2
s_100_sparse_2.gg	F1-T-A	18.0	48	2	21	0	25	2	2
s_100_sparse_3.gg	F1-CC	22.0	40	2	38	0	0	1	0
s_100_sparse_3.gg	F1-T-B	OutOfTime
s_100_sparse_3.gg	F1-T-A	OutOfTime
s_100_sparse_4.gg	F1-CC	22.0	30	2	28	0	0	1	0
s_100_sparse_4.gg	F1-T-B	24.0	58	2	27	0	29	2	2
s_100_sparse_4.gg	F1-T-A	OutOfTime
s_1100_dense_0.gg	F1-CC	82.0	13090	13	13077	0	0	1	0
s_1100_dense_0.gg	F1-T-B	82.0	41105	13	13058	10	28024	3	5
s_1100_dense_0.gg	F1-T-A	82.0	43730	13	12885	13	30819	3	5
s_1100_dense_1.gg	F1-CC	OutOfTime
s_1100_dense_1.gg	F1-T-B	OutOfTime
s_1100_dense_1.gg	F1-T-A	OutOfTime
s_1100_dense_2.gg	F1-CC	100.0	3794	15	3779	0	0	1	0
s_1100_dense_2.gg	F1-T-B	100.0	14620	13	3684	14	10909	4	6
s_1100_dense_2.gg	F1-T-A	100.0	14571	13	3782	17	10759	4	6
s_1100_dense_3.gg	F1-CC	104.0	205490	13	205477	0	0	1	0
s_1100_dense_3.gg	F1-T-B	OutOfTime
s_1100_dense_3.gg	F1-T-A	104.0	495908	31	208269	8	287600	2	6
s_1100_dense_4.gg	F1-CC	88.0	11170	13	11157	0	0	1	0
s_1100_dense_4.gg	F1-T-B	88.0	22796	13	11199	6	11578	2	3
s_1100_dense_4.gg	F1-T-A	88.0	22650	31	11111	7	11501	2	3
s_1100_sparse_0.gg	F1-CC	260.0	14407	11	14396	0	0	1	0
s_1100_sparse_0.gg	F1-T-B	OutOfTime
s_1100_sparse_0.gg	F1-T-A	OutOfTime
s_1100_sparse_1.gg	F1-CC	262.0	183609	12	183597	0	0	1	0
s_1100_sparse_1.gg	F1-T-B	OutOfTime
s_1100_sparse_1.gg	F1-T-A	OutOfTime
s_1100_sparse_2.gg	F1-CC	OutOfTime
s_1100_sparse_2.gg	F1-T-B	OutOfTime
s_1100_sparse_2.gg	F1-T-A	OutOfTime
